m_t_3,jts3,v3,q3,acceleration
-0.26322,38.19945009340663,3.018,99.7174072265625,0.0
-0.2675,37.64605959047694,2.826,99.80255126953124,-36.33610900832346
-0.2675,37.64605959047694,2.826,99.80255126953124,0.0
-0.26857,38.08438356508631,1.374,99.8712158203125,-288.4386174016569
-0.26857,38.08438356508631,1.374,99.8712158203125,0.0
-0.27392,38.71994264711756,1.2600000000000002,99.9261474609375,-23.06758397410056
-0.27392,38.71994264711756,1.2600000000000002,99.9261474609375,0.0
-0.25359,37.547442036766,0.246,99.942626953125,-210.02485501243484
-0.25359,37.547442036766,0.246,99.942626953125,0.0
-0.2568,37.73373659243006,0.108,99.94880676269533,-26.947861745753148
-0.2568,37.73373659243006,0.108,99.94880676269533,0.0
-0.25466,37.30636842836756,0.3839999999999999,99.96322631835938,55.712555510702
-0.25466,37.30636842836756,0.3839999999999999,99.96322631835938,0.0
-0.26215,37.54196413149256,0.33,99.97077941894533,-10.769844435580191
-0.26215,37.54196413149256,0.33,99.97077941894533,0.0
-0.26536,37.54196413149256,0.3,99.9872589111328,-6.043513295729024
-0.26536,37.47073610414881,0.3,99.9872589111328,0.0
-0.26215,37.82687624086756,0.246,99.99755859375,-10.646687697160488
-0.26215,37.82687624086756,0.246,99.99755859375,0.0
-0.26108,37.82687624086756,-0.054,99.99412536621094,-56.200824278755405
-0.26108,37.547442036766,-0.054,99.99412536621094,0.0
-0.26215,37.56935365785975,-0.1379999999999999,99.99755859375,-16.587677725118606
-0.26215,37.56935365785975,-0.1379999999999999,99.99755859375,0.0
-0.26215,37.56935365785975,0.054,99.9982452392578,36.04956815621367
-0.26215,37.42141969789881,0.054,99.9982452392578,0.0
-0.26108,37.54196413149256,0.03,99.99755859375,-4.773269689737229
-0.26108,37.54196413149256,0.03,99.99755859375,0.0
-0.26108,37.60771425356288,0.054,99.9982452392578,5.050505050505191
-0.26108,37.60771425356288,0.054,99.9982452392578,0.0
-0.26429,37.44882448305506,-0.1379999999999999,100.0030517578125,-38.11036125446697
-0.26429,37.44882448305506,-0.1379999999999999,100.0030517578125,0.0
-0.26215,37.44882448305506,0.162,99.9982452392578,57.37234652897381
-0.26215,37.55291994203944,0.162,99.9982452392578,0.0
-0.26215,37.52005251039881,0.084,100.00099182128906,-15.43637443103047
-0.26215,37.52005251039881,0.084,100.00099182128906,0.0
-0.26215,37.52005251039881,-0.054,99.9968719482422,-25.60771942846497
-0.26215,37.596758443016,-0.054,99.9968719482422,0.0
-0.26643,37.443346577781625,-0.054,100.00099182128906,0.0
-0.26429,37.443346577781625,0.054,99.99893188476562,20.53231939163568
-0.26429,37.54196413149256,0.054,99.99893188476562,0.0
-0.26429,37.56935365785975,0.03,100.00579833984376,-4.855351001416223
-0.26429,37.56935365785975,0.03,100.00579833984376,0.0
-0.26429,37.514574605125375,-0.108,100.00099182128906,-27.957860615884275
-0.26429,37.514574605125375,-0.108,100.00099182128906,0.0
-0.27178,37.514574605125375,0.054,100.00099182128906,32.92682926829096
-0.27178,37.514574605125375,0.054,100.00099182128906,0.0
-0.2953199999999999,37.53100832094569,-0.162,99.99893188476562,-37.76884070641701
-0.2953199999999999,37.53100832094569,-0.162,99.99893188476562,0.0
-0.33384,37.63510377993006,-0.03,99.9982452392578,26.60217654171753
-0.33384,37.63510377993006,-0.03,99.9982452392578,0.0
-0.3852,37.89262636293788,-0.7679999999999999,99.98794555664062,-145.39007092198986
-0.3852,37.89262636293788,-0.7679999999999999,99.98794555664062,0.0
-0.42586,38.85144289125819,-1.758,99.9591064453125,-206.4220183486325
-0.42586,38.85144289125819,-1.758,99.9591064453125,0.0
-0.4387,39.333605366844125,-3.732,99.87533569335938,-407.34626496081904
-0.4387,39.333605366844125,-3.732,99.87533569335938,0.0
-0.42693,39.14731081118006,-5.735999999999999,99.71054077148438,-379.2581377743765
-0.42693,39.14731081118006,-5.735999999999999,99.71054077148438,0.0
-0.41837,38.27615602602381,-6.510000000000001,99.51210021972656,-150.73028237584907
-0.41837,38.27615602602381,-6.510000000000001,99.51210021972656,0.0
