timestamp,m_t_5,jts5,v5,q5,time_seconds,velocity
13:15:58.429291,-0.0011799999999999,-3.712126066054177,-36.222,-53.22601318359375,67.924818,0.0
13:15:58.434331,-0.0011799999999999,-3.712126066054177,-36.222,-53.22601318359375,67.929858,0.0
13:15:58.439271,-0.0011799999999999,-3.712126066054177,-36.222,-53.22601318359375,67.934798,0.0
13:15:58.444311,-0.0011799999999999,-3.712126066054177,-36.222,-53.22601318359375,67.939838,0.0
13:15:58.449242,-0.00531,-3.691313077772927,-36.408,-54.35005187988281,67.944769,-227.95349752367892
13:15:58.454352,-0.00531,-3.691313077772927,-36.408,-54.35005187988281,67.949879,0.0
13:15:58.459384,-0.00531,-3.691313077772927,-36.408,-54.35005187988281,67.954911,0.0
13:15:58.464382,-0.00531,-3.691313077772927,-36.408,-54.35005187988281,67.959909,0.0
13:15:58.469397,-0.00531,-3.691313077772927,-36.408,-54.35005187988281,67.964924,0.0
13:15:58.474396,-0.00531,-3.691313077772927,-36.408,-54.35005187988281,67.969923,0.0
13:15:58.479406,-0.00531,-3.691313077772927,-36.408,-54.35005187988281,67.974933,0.0
13:15:58.484385,-0.00354,-3.816129972304177,-36.054,-55.58601379394531,67.979912,-248.23496968488658
13:15:58.489465,-0.00354,-3.816129972304177,-36.054,-55.58601379394531,67.984992,0.0
13:15:58.494428,-0.00354,-3.816129972304177,-36.054,-55.58601379394531,67.989955,0.0
13:15:58.499437,-0.00354,-3.816129972304177,-36.054,-55.58601379394531,67.994964,0.0
13:15:58.504515,-0.00354,-3.816129972304177,-36.054,-55.58601379394531,68.000042,0.0
13:15:58.509438,-0.00354,-3.816129972304177,-36.054,-55.58601379394531,68.004965,0.0
13:15:58.514374,-0.00177,-3.899320890272927,-36.474,-56.75331115722656,68.009901,-236.48649985435176
13:15:58.519334,-0.00177,-3.899320890272927,-36.474,-56.75331115722656,68.014861,0.0
13:15:58.524417,-0.00177,-3.899320890272927,-36.474,-56.75331115722656,68.019944,0.0
13:15:58.529341,-0.00177,-3.899320890272927,-36.474,-56.75331115722656,68.024868,0.0
13:15:58.534302,-0.00177,-3.899320890272927,-36.474,-56.75331115722656,68.029829,0.0
13:15:58.539369,-0.00177,-3.899320890272927,-36.474,-56.75331115722656,68.034896,0.0
13:15:58.544399,-0.00177,-3.899320890272927,-36.474,-56.75331115722656,68.039926,0.0
13:15:58.549322,-0.0023599999999999,-3.836912443007302,-36.594,-57.91030883789063,68.044849,-235.01882605380192
13:15:58.554381,-0.0023599999999999,-3.836912443007302,-36.594,-57.91030883789063,68.049908,0.0
13:15:58.559456,-0.0023599999999999,-3.836912443007302,-36.594,-57.91030883789063,68.054983,0.0
13:15:58.564387,-0.0023599999999999,-3.836912443007302,-36.594,-57.91030883789063,68.059914,0.0
13:15:58.569301,-0.0023599999999999,-3.836912443007302,-36.594,-57.91030883789063,68.064828,0.0
13:15:58.574369,-0.0023599999999999,-3.836912443007302,-36.594,-57.91030883789063,68.069896,0.0
13:15:58.579737,-0.00295,-3.972135831679177,-36.24,-59.06318664550781,68.075264,-214.76859307307487
13:15:58.584372,-0.00295,-3.972135831679177,-36.24,-59.06318664550781,68.079899,0.0
13:15:58.589331,-0.00295,-3.972135831679177,-36.24,-59.06318664550781,68.084858,0.0
13:15:58.594427,-0.00295,-3.972135831679177,-36.24,-59.06318664550781,68.089954,0.0
13:15:58.599342,-0.00295,-3.972135831679177,-36.24,-59.06318664550781,68.094869,0.0
13:15:58.604326,-0.00295,-3.972135831679177,-36.24,-59.06318664550781,68.099853,0.0
13:15:58.609282,-0.00295,-3.972135831679177,-36.24,-59.06318664550781,68.104809,0.0
13:15:58.614312,-0.0,-4.096922208632302,-36.444,-60.27374267578125,68.109839,-240.66720283810344
13:15:58.619337,-0.0,-4.096922208632302,-36.444,-60.27374267578125,68.114864,0.0
13:15:58.624355,-0.0,-4.096922208632302,-36.444,-60.27374267578125,68.119882,0.0
13:15:58.629316,-0.0,-4.096922208632302,-36.444,-60.27374267578125,68.124843,0.0
13:15:58.634296,-0.0,-4.096922208632302,-36.444,-60.27374267578125,68.129823,0.0
13:15:58.639275,-0.0,-4.096922208632302,-36.444,-60.27374267578125,68.134802,0.0
