m_t_5,jts5,v5,q5,velocity
0.00354,3.214265535508323,30.378,43.42689514160156,0.0
0.00177,3.443086336289573,29.982,44.42665100097656,202.01169112447488
0.00177,3.443086336289573,29.982,44.42665100097656,0.0
0.00295,3.339082430039573,29.82,45.37696838378906,194.14042549794456
0.00295,3.339082430039573,29.82,45.37696838378906,0.0
0.0047199999999999,3.671876619492698,29.838,46.35612487792969,195.71387050580927
0.0047199999999999,3.671876619492698,29.838,46.35612487792969,0.0
0.00354,3.619874666367698,30.132000000000005,47.34832763671875,199.7991862241356
0.00354,3.619874666367698,30.132000000000005,47.34832763671875,0.0
0.00531,3.630281160508323,30.048,48.31512451171875,193.2048111510788
0.00531,3.630281160508323,30.048,48.31512451171875,0.0
0.00177,3.848664949570823,30.336,49.30870056152344,177.80530597793498
0.00177,3.848664949570823,30.336,49.30870056152344,0.0
0.00177,3.588685701523948,29.874,50.3118896484375,200.9996166928609
0.00177,3.588685701523948,29.874,50.3118896484375,0.0
0.0005899999999999,3.879884431992698,29.892,51.29928588867188,204.3452483928793
0.0005899999999999,3.879884431992698,29.892,51.29928588867188,0.0
0.0023599999999999,3.796662996445823,29.802,52.252349853515625,189.2877785191185
0.0023599999999999,3.796662996445823,29.802,52.252349853515625,0.0
0.0011799999999999,3.807069490586448,30.024,53.24043273925781,206.49590088655788
0.0011799999999999,3.807069490586448,30.024,53.24043273925781,0.0
0.0005899999999999,3.848664949570823,30.408,54.21546936035156,196.14496501584836
0.0005899999999999,3.848664949570823,30.408,54.21546936035156,0.0
-0.0,3.973481844102073,30.09,55.21728515625,198.8518848547785
-0.0,3.973481844102073,30.09,55.21728515625,0.0
-0.0,3.973481844102073,29.85,56.190948486328125,198.7879399914568
-0.0,3.973481844102073,29.85,56.190948486328125,0.0
-0.0,4.160676668320823,29.838,57.139892578125,180.06529256108075
-0.0,4.160676668320823,29.838,57.139892578125,0.0
-0.0,3.983888338242698,30.27,58.10256958007813,184.56230865664705
-0.0,3.983888338242698,30.27,58.10256958007813,0.0
-0.0,4.264680574570823,29.922,59.07417297363281,190.1748666186484
-0.0,4.264680574570823,29.922,59.07417297363281,0.0
-0.0,4.181489656602073,30.43200000000001,60.02449035644531,195.3777514005792
-0.0,4.181489656602073,30.43200000000001,60.02449035644531,0.0
-0.0,4.223085115586448,29.94,61.00296020507813,191.96975645140176
-0.0,4.223085115586448,29.94,61.00296020507813,0.0
-0.0,4.399873445664573,29.922,62.01644897460938,201.16887049052696
-0.0,4.399873445664573,29.922,62.01644897460938,0.0
0.00177,4.150270174180198,29.82,62.97706604003906,194.06405362215727
0.00177,4.150270174180198,29.82,62.97706604003906,0.0
-0.0,4.358277986680198,30.12,63.95072937011719,192.7282917810994
-0.0,4.358277986680198,30.12,63.95072937011719,0.0
0.0005899999999999,4.202272127305198,30.246,64.87495422363281,180.75979924028923
0.0005899999999999,4.202272127305198,30.246,64.87495422363281,0.0
-0.0,4.462281892930198,30.372,65.863037109375,194.6577789090088
-0.0,4.462281892930198,30.372,65.863037109375,0.0
-0.0,4.379090974961448,30.066,66.84356689453125,193.24591745294552
-0.0,4.379090974961448,30.066,66.84356689453125,0.0
