timestamp,m_t_1,jts1,v1,q1,time_seconds,acceleration
13:05:37.129070,0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344,0.819973,0.0
13:05:37.134086,0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344,0.824989,0.0
13:05:37.139105,0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344,0.830008,0.0
13:05:37.144438,0.19398,-0.0009176932389252,21.33,7.563743591308593,0.835341,218.26364147758997
13:05:37.149343,0.19398,-0.0009176932389252,21.33,7.563743591308593,0.840246,0.0
13:05:37.154298,0.19398,-0.0009176932389252,21.33,7.563743591308593,0.845201,0.0
13:05:37.159070,0.19398,-0.0009176932389252,21.33,7.563743591308593,0.849973,0.0
13:05:37.164063,0.19398,-0.0009176932389252,21.33,7.563743591308593,0.854966,0.0
13:05:37.169087,0.19398,-0.0009176932389252,21.33,7.563743591308593,0.85999,0.0
13:05:37.174409,0.2013,-0.2291891776139252,22.158,8.244209289550781,0.865312,155.58060879368895
13:05:37.179287,0.2013,-0.2291891776139252,22.158,8.244209289550781,0.87019,0.0
13:05:37.184345,0.2013,-0.2291891776139252,22.158,8.244209289550781,0.875248,0.0
13:05:37.189383,0.2013,-0.2291891776139252,22.158,8.244209289550781,0.880286,0.0
13:05:37.194392,0.2013,-0.2291891776139252,22.158,8.244209289550781,0.885295,0.0
13:05:37.199393,0.2013,-0.2291891776139252,22.158,8.244209289550781,0.890296,0.0
13:05:37.204411,0.2013,-0.2291891776139252,22.158,8.244209289550781,0.895314,0.0
13:05:37.209317,0.19581,-0.3923971854264252,23.244,9.00981903076172,0.90022,221.36159804321363
13:05:37.214443,0.19581,-0.3923971854264252,23.244,9.00981903076172,0.905346,0.0
13:05:37.219096,0.19581,-0.3923971854264252,23.244,9.00981903076172,0.909999,0.0
13:05:37.224059,0.19581,-0.3923971854264252,23.244,9.00981903076172,0.914962,0.0
13:05:37.229088,0.19581,-0.3923971854264252,23.244,9.00981903076172,0.919991,0.0
13:05:37.234071,0.19581,-0.3923971854264252,23.244,9.00981903076172,0.924974,0.0
13:05:37.239233,0.21411,0.1295754708235748,24.03,9.748306274414062,0.930136,152.26656334753997
13:05:37.244094,0.21411,0.1295754708235748,24.03,9.748306274414062,0.934997,0.0
13:05:37.249082,0.21411,0.1295754708235748,24.03,9.748306274414062,0.939985,0.0
13:05:37.254102,0.21411,0.1295754708235748,24.03,9.748306274414062,0.945005,0.0
13:05:37.259068,0.21411,0.1295754708235748,24.03,9.748306274414062,0.949971,0.0
