m_t_2,jts2,v2,q2,acceleration
-1.0101600000000002,91.23158505358832,-11.982,57.4749755859375,0.0
-1.0101600000000002,90.89540341296332,-13.002,57.05818176269531,-208.03589638994245
-1.0101600000000002,90.89540341296332,-13.002,57.05818176269531,0.0
-0.96807,90.89540341296332,-14.262,56.62628173828125,-246.28616106336764
-0.96807,90.89540341296332,-14.262,56.62628173828125,0.0
-0.96624,89.41639950671333,-15.048000000000002,56.16588592529297,-154.87684729064924
-0.96624,89.41639950671333,-15.048000000000002,56.16588592529297,0.0
-0.99552,88.60951474108833,-15.779999999999998,55.66085815429688,-144.66403162054434
-0.99552,88.60951474108833,-15.779999999999998,55.66085815429688,0.0
-0.96258,88.47499325671333,-16.98,55.137977600097656,-239.6166134185675
-0.96258,88.47499325671333,-16.98,55.137977600097656,0.0
-0.98454,88.94569638171333,-17.85,54.59449768066406,-176.82926829267387
-0.98454,88.94569638171333,-17.85,54.59449768066406,0.0
-0.99918,88.94569638171333,-18.648,53.98853302001953,-159.05919872432128
-0.99918,88.94569638171333,-18.648,53.98853302001953,0.0
-0.94977,86.12196591296333,-19.98,53.36128234863281,-263.6579572446528
-0.94977,86.12196591296333,-19.98,53.36128234863281,0.0
-0.94062,85.44984677233833,-20.862,52.68733978271485,-168.73923856897974
-0.94062,85.44984677233833,-20.862,52.68733978271485,0.0
-0.98637,85.58412411608833,-21.666,51.99451446533203,-160.31904287140782
-0.98637,85.58412411608833,-21.666,51.99451446533203,0.0
-0.9333,85.58412411608833,-23.004,51.27593994140625,-264.5837453035468
-0.9333,85.58412411608833,-23.004,51.27593994140625,0.0
-0.93879,84.91200497546333,-23.784,50.5096435546875,-158.21501014199123
-0.93879,84.91200497546333,-23.784,50.5096435546875,0.0
-0.92232,81.81947567858833,-24.762,49.744720458984375,-198.0157926705714
-0.92232,81.81947567858833,-24.762,49.744720458984375,0.0
-0.91866,81.41615536608833,-25.884,48.91284942626953,-223.28358208955956
-0.91866,81.41615536608833,-25.884,48.91284942626953,0.0
-0.94245,80.74379208483833,-26.706000000000003,48.074798583984375,-167.82360146999355
-0.94245,80.74379208483833,-26.706000000000003,48.074798583984375,0.0
-0.89853,80.27308895983833,-27.75,47.17254638671875,-198.516828294364
-0.89853,80.27308895983833,-27.75,47.17254638671875,0.0
-0.92049,78.52528622546333,-28.416,46.272010803222656,-131.25739061885213
-0.92049,78.52528622546333,-28.416,46.272010803222656,0.0
-0.83997,75.43275692858833,-29.406,45.32684326171875,-193.66197183100223
-0.83997,75.43275692858833,-29.406,45.32684326171875,0.0
-0.83997,73.55018856921333,-29.418,44.35317993164063,-2.344665885111684
-0.83997,73.55018856921333,-29.418,44.35317993164063,0.0
-0.80337,71.26454403796333,-30.024,43.43513488769531,-118.10563243033609
-0.80337,71.26454403796333,-30.024,43.43513488769531,0.0
-0.83997,70.92836239733833,-29.808000000000003,42.460784912109375,42.12990052661695
-0.83997,70.92836239733833,-29.808000000000003,42.460784912109375,0.0
-0.75762,70.12147763171333,-29.994,41.5005111694336,-36.58536585365719
-0.75762,70.12147763171333,-29.994,41.5005111694336,0.0
-0.7631100000000001,68.17201474108833,-30.21,40.55019378662109,-42.97652208515761
-0.7631100000000001,68.17201474108833,-30.21,40.55019378662109,0.0
-0.77958,67.29799130358833,-30.12,39.58168029785156,17.25460122699421
-0.77958,67.29799130358833,-30.12,39.58168029785156,0.0
-0.74298,64.20546200671333,-30.294,38.611793518066406,-34.211561148253494
-0.74298,64.20546200671333,-30.294,38.611793518066406,0.0
-0.7356600000000001,64.40712216296333,-30.144,37.648773193359375,29.036004645761132
-0.7356600000000001,64.40712216296333,-30.144,37.648773193359375,0.0
-0.7137,64.40712216296333,-30.522,36.67133331298828,-62.40713224368294
-0.7137,60.642229584838326,-30.522,36.67133331298828,0.0
-0.74298,61.919573334838326,-29.862,35.68977355957031,132.34409464608373
-0.74298,61.919573334838326,-29.862,35.68977355957031,0.0
-0.6588,57.415178803588326,-30.57,34.70958709716797,-140.36478984933115
-0.6588,57.415178803588326,-30.57,34.70958709716797,0.0
-0.70638,58.625383881713326,-30.138,33.74176025390625,87.48481166463934
-0.70638,58.625383881713326,-30.138,33.74176025390625,0.0
-0.65514,54.658831147338326,-30.51,32.77976989746094,-75.09083568833748
-0.65514,54.658831147338326,-30.51,32.77976989746094,0.0
-0.67344,55.599993256713326,-30.06,31.80370330810547,89.55223880597366
-0.67344,55.599993256713326,-30.06,31.80370330810547,0.0
-0.5856,52.238665131713326,-30.582,30.848922729492188,-88.57967079585427
-0.5856,52.238665131713326,-30.582,30.848922729492188,0.0
-0.6514800000000001,51.767962006713326,-30.138,29.85191345214844,88.71128871127803
-0.6514800000000001,51.767962006713326,-30.138,29.85191345214844,0.0
-0.60024,50.423479584838326,-30.336,28.856964111328125,-39.93545784591019
-0.60024,50.423479584838326,-30.336,28.856964111328125,0.0
-0.5929200000000001,48.877092866088326,-30.36,27.92278289794922,-4.825090470446686
-0.5929200000000001,48.877092866088326,-30.36,27.92278289794922,0.0
-0.5874300000000001,47.734270600463326,-30.15,26.92371368408203,42.15174628663169
-0.5874300000000001,47.734270600463326,-30.15,26.92371368408203,0.0
-0.55449,44.574602631713326,-30.486,25.93597412109375,-68.90894175553316
-0.55449,44.574602631713326,-30.486,25.93597412109375,0.0
-0.58377,45.246721772338326,-29.958,24.958534240722656,106.83933630109787
-0.58377,45.246721772338326,-29.958,24.958534240722656,0.0
-0.52704,40.271868256713326,-30.528,24.004783630371094,-114.61894228836476
-0.52704,40.271868256713326,-30.528,24.004783630371094,0.0
-0.55083,40.271868256713326,-29.994,23.00811767578125,92.18021750388834
-0.55083,42.490374116088326,-29.994,23.00811767578125,0.0
-0.48678,37.380999116088326,-30.624,22.063980102539062,-125.39808917195975
-0.48678,37.380999116088326,-30.624,22.063980102539062,0.0
-0.53619,38.389544037963326,-30.024,21.05289459228516,123.20328542095712
-0.53619,38.389544037963326,-30.024,21.05289459228516,0.0
-0.44286,33.952288178588326,-30.552,20.11459350585937,-104.7411227930902
-0.44286,33.952288178588326,-30.552,20.11459350585937,0.0
-0.48678,34.624651459838326,-30.072,19.110031127929688,99.00990099009984
-0.48678,34.624651459838326,-30.072,19.110031127929688,0.0
-0.4392,32.137102631713326,-30.474,18.153533935546875,-81.42596718655125
-0.4392,32.137102631713326,-30.474,18.153533935546875,0.0
-0.46848,30.52357724108833,-30.306,17.169227600097656,33.412887828166355
-0.46848,30.52357724108833,-30.306,17.169227600097656,0.0
-0.40443,29.98597958483833,-30.216,16.163978576660156,18.703241895260803
-0.40443,29.98597958483833,-30.216,16.163978576660156,0.0
-0.39528,25.88490536608833,-30.51,15.18379211425781,-58.26397146254346
-0.39528,25.88490536608833,-30.51,15.18379211425781,0.0
-0.40992,26.35560849108833,-30.114,14.190216064453123,72.99539170507208
-0.40992,26.35560849108833,-30.114,14.190216064453123,0.0
-0.36051,21.51503231921333,-30.468,13.195953369140623,-70.84250550329669
-0.36051,21.51503231921333,-30.468,13.195953369140623,0.0
-0.37698,23.46473935046333,-29.982,12.22675323486328,96.58187599364226
-0.37698,23.46473935046333,-29.982,12.22675323486328,0.0
-0.28914,18.69130185046333,-30.642,11.246223449707031,-135.8304177814194
-0.28914,18.69130185046333,-30.642,11.246223449707031,0.0
-0.37698,19.76698544421333,-29.928,10.293846130371094,130.6974190005543
-0.37698,19.76698544421333,-29.928,10.293846130371094,0.0
-0.2763299999999999,15.867815522338327,-30.54,9.330825805664062,-121.8637992831464
-0.2763299999999999,15.867815522338327,-30.54,9.330825805664062,0.0
-0.31842,14.657610444213327,-30.18,8.318367004394531,71.18845165117834
-0.31842,14.657610444213327,-30.18,8.318367004394531,0.0
-0.26169,12.707903412963327,-30.318,7.346763610839844,-27.833803953210914
-0.26169,12.707903412963327,-30.318,7.346763610839844,0.0
-0.27816,10.960100678588327,-30.306,6.359367370605469,2.3814248858901403
-0.27816,10.960100678588327,-30.306,6.359367370605469,0.0
-0.24156,11.027239350463327,-30.264000000000003,5.408706665039063,8.643753858817194
-0.24156,11.027239350463327,-30.264000000000003,5.408706665039063,0.0
-0.24156,11.027239350463327,-30.348,4.45220947265625,-15.250544662309082
-0.24156,6.724504975463328,-30.348,4.45220947265625,0.0
-0.22875,8.203753022338327,-30.06,3.4720230102539062,54.66970387243688
-0.22875,8.203753022338327,-30.06,3.4720230102539062,0.0
-0.18117,8.203753022338327,-30.54,2.487030029296875,-98.56262833676614
-0.18117,3.094378022338327,-30.54,2.487030029296875,0.0
-0.21594,4.035540131713328,-29.97,1.539459228515625,106.98198198197314
-0.21594,4.035540131713328,-29.97,1.539459228515625,0.0
-0.13725,-0.4017157276616729,-30.528,0.5771255493164062,-106.04332953249512
-0.13725,-0.4017157276616729,-30.528,0.5771255493164062,0.0
-0.19398,0.337786225463327,-30.03,-0.42022705078125,100.89141004862536
-0.19398,0.337786225463327,-30.03,-0.42022705078125,0.0
-0.1281,-3.090924712036673,-30.504,-1.380157470703125,-85.46700324558508
-0.1281,-3.090924712036673,-30.504,-1.380157470703125,0.0
-0.15555,-4.6370672901616725,-30.048,-2.366180419921875,91.62145871006268
-0.15555,-4.6370672901616725,-30.048,-2.366180419921875,0.0
-0.08052,-5.6456122120366725,-30.33,-3.349800109863281,-55.33751962323403
-0.08052,-5.6456122120366725,-30.33,-3.349800109863281,0.0
-0.1281,-9.275983305786673,-30.228,-4.281578063964844,19.194580353780903
-0.1281,-9.275983305786673,-30.228,-4.281578063964844,0.0
-0.08052,-8.670758696411673,-30.228,-5.2521514892578125,0.0
-0.06222,-12.771832915161673,-30.24,-6.242637634277344,-2.457002457001544
-0.06222,-12.771832915161673,-30.24,-6.242637634277344,0.0
-0.06588,-10.956647368286673,-30.096000000000004,-7.2035980224609375,28.36320661808053
-0.06588,-10.956647368286673,-30.096000000000004,-7.2035980224609375,0.0
-0.04575,-16.872662993286674,-30.504,-8.144645690917969,-79.96863974911848
-0.04575,-16.872662993286674,-30.504,-8.144645690917969,0.0
-0.04209,-14.654157133911673,-29.838,-9.131011962890623,132.66932270916277
-0.04209,-14.654157133911673,-29.838,-9.131011962890623,0.0
0.0,-20.032575102661674,-30.678,-10.074462890625,-155.55555555555986
0.0,-20.032575102661674,-30.678,-10.074462890625,0.0
-0.07503,-18.822370024536674,-29.856,-11.056022644042969,164.07185628741178
-0.07503,-18.822370024536674,-29.856,-11.056022644042969,0.0
0.04209,-22.183942290161674,-30.438,-12.021446228027344,-114.65721040189388
