m_t_3,jts3,v3,q3,velocity
-0.42372,38.31997926821131,-7.608000000000001,99.2827606201172,0.0
-0.40339,38.435045796531625,-8.514000000000001,99.02183532714844,-52.28963786948898
-0.40339,38.435045796531625,-8.514000000000001,99.02183532714844,0.0
-0.4066,38.16656740297694,-9.198,98.74099731445312,-56.13392218574754
-0.4066,38.16656740297694,-9.198,98.74099731445312,0.0
-0.40125,37.88714845766444,-9.636,98.41964721679688,-64.64496030099212
-0.40125,37.88714845766444,-9.636,98.41964721679688,0.0
-0.41409,38.12822206606288,-9.912,98.1072235107422,-66.05152347879687
-0.41409,38.12822206606288,-9.912,98.1072235107422,0.0
-0.43335,39.03225954164881,-10.488,97.76870727539062,-66.65017431612864
-0.43335,39.03225954164881,-10.488,97.76870727539062,0.0
-0.42907,38.977465230125375,-12.354,97.39585876464844,-75.59783267278497
-0.42907,38.977465230125375,-12.354,97.39585876464844,0.0
-0.42693,39.04321535219569,-13.836,96.96189880371094,-86.2057927964804
-0.42693,39.04321535219569,-13.836,96.96189880371094,0.0
-0.42586,38.254229146141,-14.604,96.5203857421875,-77.03944538884014
-0.42586,38.254229146141,-14.604,96.5203857421875,0.0
-0.43335,38.80214174379725,-15.186,96.03561401367188,-99.11505387766287
-0.43335,38.80214174379725,-15.186,96.03561401367188,0.0
-0.43549,38.87335451235194,-16.2,95.51101684570312,-105.91503492202678
-0.43549,38.87335451235194,-16.2,95.51101684570312,0.0
-0.41944,38.89528139223475,-17.076,94.94728088378906,-115.11863629038064
-0.41944,38.89528139223475,-17.076,94.94728088378906,0.0
-0.43977,38.33093507875819,-17.789999999999996,94.36569213867188,-118.88567970506946
-0.43977,38.33093507875819,-17.789999999999996,94.36569213867188,0.0
-0.44084,38.977465230125375,-18.81,93.76556396484376,-118.22856064383916
-0.44084,38.977465230125375,-18.81,93.76556396484376,0.0
-0.42693,39.12539919008631,-20.154,93.153076171875,-101.48927803955183
-0.42693,39.12539919008631,-20.154,93.153076171875,0.0
-0.43549,39.1034723102035,-21.222,92.4774169921875,-135.5112674864699
-0.43549,39.1034723102035,-21.222,92.4774169921875,0.0
-0.43442,38.78021486391444,-22.212,91.76536560058594,-144.8141939397165
-0.43442,38.78021486391444,-22.212,91.76536560058594,0.0
